332 	 259421.07	     0	2012ApJ...751..130S	B              	102.346457 +38.434715      
333 	 467859.95	     0	2012ApJ...751..130S	B              	182.119225 +39.722156      
334 	 103928.74	     0	2012ApJ...751..130S	B              	063.827132 +05.813762      
335 	 445152.89	   100	2012ApJ...751..130S	B              	175.827168 +43.947178      
336 	  67860.36	     0	2012ApJ...751..130S	B              	019.181600 -09.567075      
337 	 552036.56	     0	2012ApJ...751..130S	B              	188.853673 -00.765347      
338 	  47049.38	     0	2012ApJ...751..130S	B              	048.568458 +00.147108      
339 	  50817.77	   100	2012ApJ...751..130S	B              	021.389567 -00.402206      
340 	 444975.38	   100	2012ApJ...751..130S	B              	164.589944 +28.628340      
341 	 295387.60	     0	2012ApJ...751..130S	B              	117.124920 +18.317604      
342 	 110387.03	     0	2012ApJ...751..130S	B              	065.321701 +07.486676      
343 	  52662.07	     0	2012ApJ...751..130S	B              	048.733658 +06.290125      
344 	 350523.46	     0	2012ApJ...751..130S	B              	134.825527 +37.686890      
345 	 591037.23	    75	2011ApJ...731..119R	S              	231.319421 -00.340461      
346 	  34820.48	   100	2012ApJ...751..130S	B              	045.170757 -00.176676      
347 	 595383.99	     0	2012ApJ...751..130S	B              	204.632858 +09.832814      
348 	  46721.37	     0	2012ApJ...751..130S	B              	026.297309 -09.190865      
349 	 573356.42	    75	2011ApJ...731..119R	S              	236.231858 +00.327256      
350 	 540192.14	     0	2012ApJ...751..130S	B              	185.565486 -00.894134      
351 	 320214.32	     0	2012ApJ...751..130S	B              	124.082782 +42.094891      
352 	 581516.59	     0	2012ApJ...751..130S	B              	197.034992 +00.315697      
353 	  55618.97	     0	2012ApJ...751..130S	B              	023.361553 -09.630480      
354 	  22457.34	     0	2012ApJ...751..130S	B              	033.113237 +05.765165      
355 	  33449.35	     0	2012ApJ...751..130S	B              	037.230155 -09.130370      
356 	  49534.83	   100	2012ApJ...751..130S	B              	047.596767 +06.606661      
357 	  45358.57	   100	2012ApJ...751..130S	B              	047.206187 +04.692825      
358 	 564194.54	     0	2012ApJ...751..130S	B              	199.249995 +16.899889      
